order_id,product_id,quantity,unit_price,discount,revenue
O00753,P06011,1,71.75,0.0,71.75
O00754,P06005,2,323.18,0.15,549.41
O00754,P07012,2,28.66,0.15,48.72
O00754,P07005,1,202.12,0.0,202.12
O00754,P07008,2,23.13,0.1,41.63
O00755,P04014,3,183.5,0.0,550.5
O00755,P02009,4,77.29,0.0,309.16
O00755,P04015,2,476.93,0.05,906.17
O00755,P01010,4,455.7,0.0,1822.8
O00756,P04014,4,183.5,0.1,660.6
O00757,P03006,5,470.41,0.0,2352.05
O00757,P05008,5,189.78,0.0,948.9
O00757,P02008,5,170.97,0.15,726.62
O00757,P07007,5,239.33,0.0,1196.65
O00758,P06003,4,179.39,0.1,645.8
O00759,P03006,5,470.41,0.05,2234.45
O00759,P05007,4,196.51,0.1,707.44
O00760,P02005,1,162.75,0.0,162.75
O00760,P01002,2,260.38,0.15,442.65
O00760,P02007,3,358.78,0.0,1076.34
O00760,P01010,4,455.7,0.0,1822.8
O00761,P07002,3,443.47,0.0,1330.41
O00761,P05003,4,256.27,0.0,1025.08
O00761,P04013,2,264.12,0.1,475.42
O00762,P01002,1,260.38,0.0,260.38
O00762,P07004,5,158.49,0.0,792.45
O00762,P05011,2,38.44,0.0,76.88
O00763,P01001,5,357.14,0.0,1785.7
O00763,P07009,1,325.22,0.0,325.22
O00763,P02014,2,380.63,0.0,761.26
O00763,P01010,5,455.7,0.0,2278.5
O00764,P05002,3,394.27,0.05,1123.67
O00764,P07014,4,140.24,0.2,448.77
O00764,P01008,1,416.37,0.0,416.37
O00764,P06010,2,95.23,0.05,180.94
O00765,P07014,4,140.24,0.0,560.96
O00765,P06013,1,472.08,0.0,472.08
O00766,P07010,2,146.62,0.05,278.58
O00766,P06015,1,104.79,0.1,94.31
O00766,P05002,1,394.27,0.0,394.27
O00767,P01010,3,455.7,0.15,1162.03
O00767,P06009,1,241.87,0.1,217.68
O00767,P01014,5,210.37,0.2,841.48
O00767,P05007,4,196.51,0.1,707.44
O00768,P06015,5,104.79,0.05,497.75
O00768,P02006,4,54.05,0.05,205.39
O00769,P05011,3,38.44,0.0,115.32
O00769,P07003,5,161.22,0.05,765.8
O00770,P04009,2,179.64,0.05,341.32
O00770,P01004,2,46.52,0.2,74.43
O00771,P05012,3,124.36,0.0,373.08
O00771,P01001,4,357.14,0.05,1357.13
O00771,P06004,3,172.58,0.1,465.97
O00771,P04003,2,270.35,0.0,540.7
O00772,P01008,1,416.37,0.0,416.37
O00772,P04003,5,270.35,0.0,1351.75
O00773,P02001,4,190.11,0.05,722.42
O00774,P01001,4,357.14,0.0,1428.56
O00775,P01007,4,259.11,0.05,984.62
O00775,P05015,4,293.04,0.05,1113.55
O00776,P03008,5,214.51,0.0,1072.55
O00776,P06010,5,95.23,0.1,428.54
O00776,P01001,1,357.14,0.0,357.14
O00776,P04005,2,289.65,0.0,579.3
O00777,P04014,2,183.5,0.2,293.6
O00777,P04011,2,97.72,0.1,175.9
O00778,P01008,2,416.37,0.05,791.1
O00778,P06010,1,95.23,0.05,90.47
O00778,P05007,5,196.51,0.15,835.17
O00779,P01001,1,357.14,0.0,357.14
O00779,P06012,1,359.44,0.0,359.44
O00779,P02013,1,416.4,0.1,374.76
O00780,P06007,3,343.92,0.0,1031.76
O00780,P02008,5,170.97,0.1,769.36
O00781,P06009,5,241.87,0.05,1148.88
O00781,P05001,3,274.32,0.2,658.37
O00781,P05010,1,181.76,0.0,181.76
O00781,P02004,1,116.15,0.0,116.15
O00782,P01009,4,50.4,0.1,181.44
O00782,P05003,1,256.27,0.0,256.27
O00782,P03007,4,306.4,0.2,980.48
O00783,P07010,2,146.62,0.0,293.24
O00783,P01006,1,227.41,0.05,216.04
O00783,P06006,3,416.04,0.1,1123.31
O00784,P06001,2,379.56,0.1,683.21
O00784,P05005,2,437.3,0.05,830.87
O00784,P04001,5,419.16,0.0,2095.8
O00784,P05009,1,374.92,0.0,374.92
O00785,P04013,5,264.12,0.0,1320.6
O00786,P04003,3,270.35,0.15,689.39
O00786,P02010,3,23.96,0.05,68.29
O00786,P07012,5,28.66,0.1,128.97
O00786,P02005,5,162.75,0.0,813.75
O00787,P05009,5,374.92,0.05,1780.87
O00787,P03001,4,309.6,0.1,1114.56
O00788,P06002,2,71.04,0.0,142.08
O00788,P05010,5,181.76,0.05,863.36
O00788,P03012,2,123.03,0.0,246.06
O00788,P01014,3,210.37,0.0,631.11
O00789,P04006,1,360.68,0.0,360.68
O00790,P02011,2,459.11,0.05,872.31
O00791,P02010,3,23.96,0.0,71.88
O00791,P06012,3,359.44,0.0,1078.32
O00791,P06003,5,179.39,0.1,807.26
O00791,P07009,2,325.22,0.0,650.44
O00792,P03009,3,389.21,0.05,1109.25
O00792,P06007,3,343.92,0.0,1031.76
O00793,P06013,5,472.08,0.05,2242.38
O00793,P04006,5,360.68,0.05,1713.23
O00793,P04005,3,289.65,0.05,825.5
O00794,P06006,3,416.04,0.0,1248.12
O00795,P06004,5,172.58,0.0,862.9
O00795,P02013,5,416.4,0.0,2082.0
O00795,P05004,1,15.07,0.0,15.07
O00795,P02015,2,237.21,0.2,379.54
O00796,P04009,3,179.64,0.0,538.92
O00796,P02015,4,237.21,0.0,948.84
O00796,P05002,4,394.27,0.2,1261.66
O00797,P01012,2,442.89,0.0,885.78
O00797,P04015,4,476.93,0.1,1716.95
O00798,P05004,4,15.07,0.0,60.28
O00798,P06005,1,323.18,0.0,323.18
O00798,P01008,5,416.37,0.0,2081.85
O00798,P02009,3,77.29,0.0,231.87
O00799,P04009,5,179.64,0.0,898.2
O00800,P02012,2,238.87,0.05,453.85
O00800,P04015,3,476.93,0.2,1144.63
O00800,P02005,1,162.75,0.05,154.61
O00801,P04004,5,317.82,0.0,1589.1
O00801,P04005,2,289.65,0.2,463.44
O00801,P02006,5,54.05,0.0,270.25
O00801,P04003,5,270.35,0.0,1351.75
O00802,P01014,1,210.37,0.05,199.85
O00802,P02008,3,170.97,0.0,512.91
O00803,P06010,4,95.23,0.2,304.74
O00804,P03012,2,123.03,0.05,233.76
O00804,P04001,3,419.16,0.05,1194.61
O00804,P02014,4,380.63,0.05,1446.39
O00804,P07012,3,28.66,0.0,85.98
O00805,P01012,1,442.89,0.05,420.75
O00805,P07014,3,140.24,0.1,378.65
O00805,P03002,1,453.4,0.15,385.39
O00806,P06014,5,23.31,0.15,99.07
O00807,P05015,5,293.04,0.0,1465.2
O00807,P04011,2,97.72,0.05,185.67
O00807,P07001,2,396.6,0.05,753.54
O00807,P02010,3,23.96,0.05,68.29
O00808,P04004,3,317.82,0.0,953.46
O00808,P06003,2,179.39,0.05,340.84
O00808,P03003,1,14.41,0.0,14.41
O00809,P03006,1,470.41,0.2,376.33
O00809,P04014,4,183.5,0.0,734.0
O00810,P01009,3,50.4,0.0,151.2
O00811,P04003,4,270.35,0.2,865.12
O00812,P06015,3,104.79,0.0,314.37
O00813,P06005,2,323.18,0.15,549.41
O00813,P02011,3,459.11,0.0,1377.33
O00813,P07004,2,158.49,0.0,316.98
O00814,P05013,5,330.27,0.0,1651.35
O00814,P04003,3,270.35,0.05,770.5
O00814,P06008,4,490.51,0.05,1863.94
O00815,P03004,2,111.75,0.0,223.5
O00815,P02014,3,380.63,0.05,1084.8
O00815,P01006,1,227.41,0.0,227.41
O00816,P03002,5,453.4,0.15,1926.95
O00817,P04009,2,179.64,0.0,359.28
O00817,P03001,3,309.6,0.0,928.8
O00817,P03006,5,470.41,0.0,2352.05
O00818,P04009,3,179.64,0.0,538.92
O00818,P04006,5,360.68,0.0,1803.4
O00819,P01002,2,260.38,0.05,494.72
O00819,P02007,1,358.78,0.05,340.84
O00819,P02010,4,23.96,0.0,95.84
O00819,P06009,1,241.87,0.2,193.5
O00820,P07001,1,396.6,0.1,356.94
O00820,P06005,4,323.18,0.1,1163.45
O00820,P01015,4,201.24,0.15,684.22
O00820,P07002,2,443.47,0.0,886.94
O00821,P07009,3,325.22,0.05,926.88
O00821,P03007,2,306.4,0.1,551.52
O00821,P07015,5,400.67,0.1,1803.02
O00822,P06013,2,472.08,0.0,944.16
O00822,P05007,1,196.51,0.15,167.03
O00822,P02007,4,358.78,0.05,1363.36
O00822,P01001,1,357.14,0.0,357.14
O00823,P03005,4,79.01,0.0,316.04
O00823,P07012,4,28.66,0.15,97.44
O00823,P07010,2,146.62,0.05,278.58
O00824,P06008,5,490.51,0.0,2452.55
O00824,P03008,3,214.51,0.05,611.35
O00825,P06015,3,104.79,0.0,314.37
O00825,P04008,3,5.77,0.0,17.31
O00825,P05005,4,437.3,0.05,1661.74
O00825,P03008,4,214.51,0.15,729.33
O00826,P04007,1,149.18,0.0,149.18
O00827,P07008,2,23.13,0.0,46.26
O00827,P03004,3,111.75,0.0,335.25
O00827,P02007,3,358.78,0.0,1076.34
O00827,P02004,5,116.15,0.0,580.75
O00828,P01013,1,465.58,0.0,465.58
O00829,P01015,3,201.24,0.0,603.72
O00830,P03006,5,470.41,0.0,2352.05
O00830,P02004,4,116.15,0.0,464.6
O00830,P01014,2,210.37,0.0,420.74
O00830,P01004,5,46.52,0.0,232.6
O00831,P06006,4,416.04,0.05,1580.95
O00831,P05006,1,26.55,0.15,22.57
O00832,P05014,5,56.31,0.0,281.55
O00832,P04007,4,149.18,0.0,596.72
O00833,P03002,2,453.4,0.0,906.8
O00833,P03011,2,65.31,0.0,130.62
O00833,P01007,1,259.11,0.0,259.11
O00834,P02008,5,170.97,0.0,854.85
O00835,P06008,1,490.51,0.1,441.46
O00835,P07011,4,431.76,0.0,1727.04
O00835,P04006,2,360.68,0.15,613.16
O00836,P05013,5,330.27,0.0,1651.35
O00836,P07007,1,239.33,0.0,239.33
O00836,P03004,5,111.75,0.0,558.75
O00836,P07004,4,158.49,0.15,538.87
O00837,P02009,1,77.29,0.0,77.29
O00837,P03010,1,122.63,0.05,116.5
O00837,P05014,2,56.31,0.0,112.62
O00837,P05004,2,15.07,0.0,30.14
O00838,P03013,2,321.28,0.05,610.43
O00838,P04007,4,149.18,0.1,537.05
O00839,P06015,5,104.79,0.1,471.56
O00839,P02008,5,170.97,0.0,854.85
O00839,P06005,4,323.18,0.05,1228.08
O00840,P07013,3,329.59,0.05,939.33
O00840,P01003,3,66.72,0.0,200.16
O00841,P07010,3,146.62,0.0,439.86
O00841,P05002,1,394.27,0.0,394.27
O00841,P07015,5,400.67,0.0,2003.35
O00841,P07012,1,28.66,0.0,28.66
O00842,P06002,2,71.04,0.1,127.87
O00842,P04009,3,179.64,0.0,538.92
O00842,P05005,1,437.3,0.0,437.3
O00842,P05012,3,124.36,0.0,373.08
O00843,P06014,5,23.31,0.0,116.55
O00844,P05006,3,26.55,0.0,79.65
O00845,P02010,5,23.96,0.05,113.81
O00845,P06012,4,359.44,0.0,1437.76
O00846,P03010,4,122.63,0.0,490.52
O00846,P03013,4,321.28,0.2,1028.1
O00846,P05009,5,374.92,0.05,1780.87
O00846,P06003,2,179.39,0.05,340.84
O00847,P06009,2,241.87,0.0,483.74
O00847,P03002,5,453.4,0.0,2267.0
O00847,P01013,4,465.58,0.05,1769.2
O00847,P06004,3,172.58,0.05,491.85
O00848,P07004,2,158.49,0.0,316.98
O00848,P03013,2,321.28,0.15,546.18
O00849,P07015,1,400.67,0.0,400.67
O00850,P02015,4,237.21,0.0,948.84
O00850,P05013,2,330.27,0.0,660.54
O00850,P05005,1,437.3,0.0,437.3
O00850,P01001,2,357.14,0.05,678.57
O00851,P02015,5,237.21,0.0,1186.05
O00851,P03004,4,111.75,0.15,379.95
O00851,P02009,5,77.29,0.0,386.45
O00851,P06009,2,241.87,0.0,483.74
O00852,P04007,4,149.18,0.0,596.72
O00852,P05014,4,56.31,0.1,202.72
O00852,P04011,3,97.72,0.0,293.16
O00852,P01003,2,66.72,0.0,133.44
O00853,P07005,1,202.12,0.05,192.01
O00853,P02007,5,358.78,0.0,1793.9
O00853,P01013,4,465.58,0.0,1862.32
O00853,P07003,2,161.22,0.05,306.32
O00854,P06005,5,323.18,0.1,1454.31
O00854,P01013,5,465.58,0.1,2095.11
O00854,P01008,3,416.37,0.1,1124.2
O00855,P03001,4,309.6,0.0,1238.4
O00856,P05001,4,274.32,0.0,1097.28
O00857,P03002,5,453.4,0.15,1926.95
O00857,P07007,3,239.33,0.0,717.99
O00858,P04015,5,476.93,0.0,2384.65
O00859,P05006,1,26.55,0.15,22.57
O00859,P03007,5,306.4,0.0,1532.0
O00860,P03009,3,389.21,0.15,992.49
O00861,P01014,5,210.37,0.2,841.48
O00861,P05014,4,56.31,0.0,225.24
O00861,P07001,5,396.6,0.05,1883.85
O00861,P01003,3,66.72,0.0,200.16
O00862,P06001,3,379.56,0.1,1024.81
O00862,P04014,3,183.5,0.0,550.5
O00862,P01007,2,259.11,0.2,414.58
O00863,P06013,5,472.08,0.0,2360.4
O00863,P03008,3,214.51,0.0,643.53
O00863,P07009,1,325.22,0.0,325.22
O00864,P07005,1,202.12,0.0,202.12
O00864,P04015,3,476.93,0.0,1430.79
O00865,P03002,1,453.4,0.05,430.73
O00865,P04005,2,289.65,0.05,550.33
O00865,P05006,5,26.55,0.0,132.75
O00866,P05013,2,330.27,0.0,660.54
O00866,P05009,5,374.92,0.0,1874.6
O00866,P04009,3,179.64,0.1,485.03
O00867,P03012,1,123.03,0.0,123.03
O00867,P02007,5,358.78,0.1,1614.51
O00867,P06010,2,95.23,0.05,180.94
O00868,P05006,2,26.55,0.1,47.79
O00868,P05014,3,56.31,0.1,152.04
O00868,P01011,2,409.27,0.0,818.54
O00868,P06008,4,490.51,0.0,1962.04
O00869,P03004,1,111.75,0.05,106.16
O00870,P01010,4,455.7,0.0,1822.8
O00870,P06012,4,359.44,0.0,1437.76
O00871,P06002,4,71.04,0.1,255.74
O00871,P03003,2,14.41,0.15,24.5
O00872,P04012,3,335.77,0.05,956.94
O00872,P02009,1,77.29,0.15,65.7
O00872,P04009,1,179.64,0.05,170.66
O00873,P06001,4,379.56,0.0,1518.24
O00873,P04008,3,5.77,0.0,17.31
O00873,P01013,4,465.58,0.05,1769.2
O00873,P04015,5,476.93,0.0,2384.65
O00874,P05014,4,56.31,0.0,225.24
O00874,P06003,4,179.39,0.0,717.56
O00874,P05012,3,124.36,0.0,373.08
O00874,P02003,2,45.39,0.0,90.78
O00875,P01012,3,442.89,0.0,1328.67
O00875,P05006,4,26.55,0.0,106.2
O00875,P03004,4,111.75,0.0,447.0
O00875,P04003,3,270.35,0.05,770.5
O00876,P07014,5,140.24,0.1,631.08
O00877,P04003,3,270.35,0.0,811.05
O00877,P02014,3,380.63,0.05,1084.8
O00877,P01010,3,455.7,0.0,1367.1
O00877,P02012,3,238.87,0.15,609.12
O00878,P05013,5,330.27,0.0,1651.35
O00878,P07008,4,23.13,0.0,92.52
O00878,P03007,4,306.4,0.0,1225.6
O00879,P07014,3,140.24,0.0,420.72
O00879,P02007,2,358.78,0.05,681.68
O00880,P01004,1,46.52,0.05,44.19
O00881,P04013,1,264.12,0.1,237.71
O00882,P02012,4,238.87,0.0,955.48
O00883,P03002,3,453.4,0.0,1360.2
O00883,P01014,3,210.37,0.0,631.11
O00884,P03014,5,313.29,0.0,1566.45
O00885,P03015,5,36.09,0.15,153.38
O00886,P06014,1,23.31,0.0,23.31
O00887,P06014,5,23.31,0.15,99.07
O00887,P07010,2,146.62,0.15,249.25
O00888,P03003,3,14.41,0.15,36.75
O00888,P02015,4,237.21,0.2,759.07
O00889,P05012,3,124.36,0.1,335.77
O00889,P07006,4,408.63,0.0,1634.52
O00889,P02012,3,238.87,0.05,680.78
O00889,P04008,3,5.77,0.0,17.31
O00890,P05008,1,189.78,0.2,151.82
O00891,P05015,1,293.04,0.1,263.74
O00891,P03004,3,111.75,0.1,301.73
O00891,P04015,3,476.93,0.2,1144.63
O00891,P01010,2,455.7,0.0,911.4
O00892,P03011,2,65.31,0.0,130.62
O00893,P07012,4,28.66,0.0,114.64
O00893,P04006,1,360.68,0.1,324.61
O00894,P05010,5,181.76,0.05,863.36
O00894,P02009,1,77.29,0.0,77.29
O00894,P01015,4,201.24,0.0,804.96
O00894,P06013,3,472.08,0.1,1274.62
O00895,P04009,1,179.64,0.1,161.68
O00896,P03004,4,111.75,0.1,402.3
O00896,P01014,2,210.37,0.05,399.7
O00896,P07002,1,443.47,0.05,421.3
O00896,P04010,1,287.48,0.05,273.11
O00897,P01011,3,409.27,0.05,1166.42
O00897,P05004,4,15.07,0.2,48.22
O00897,P04005,5,289.65,0.1,1303.42
O00898,P04011,4,97.72,0.05,371.34
O00898,P01013,4,465.58,0.0,1862.32
O00898,P03015,1,36.09,0.0,36.09
O00898,P07008,5,23.13,0.05,109.87
O00899,P05009,4,374.92,0.15,1274.73
O00900,P01014,3,210.37,0.0,631.11
O00900,P07008,4,23.13,0.0,92.52
O00900,P02015,1,237.21,0.2,189.77
O00901,P02014,3,380.63,0.05,1084.8
O00901,P01006,1,227.41,0.1,204.67
O00901,P03013,4,321.28,0.05,1220.86
O00902,P03007,5,306.4,0.0,1532.0
O00902,P06014,1,23.31,0.0,23.31
O00903,P04012,4,335.77,0.0,1343.08
O00903,P02005,1,162.75,0.15,138.34
O00904,P03002,4,453.4,0.0,1813.6
O00904,P05007,2,196.51,0.05,373.37
O00904,P06001,2,379.56,0.05,721.16
O00904,P04002,1,252.42,0.05,239.8
O00905,P03002,5,453.4,0.0,2267.0
O00906,P02006,1,54.05,0.05,51.35
O00906,P02010,5,23.96,0.0,119.8
O00906,P02003,3,45.39,0.05,129.36
O00906,P02008,4,170.97,0.0,683.88
O00907,P03002,3,453.4,0.0,1360.2
O00908,P05009,1,374.92,0.1,337.43
O00908,P01003,4,66.72,0.05,253.54
O00908,P03013,1,321.28,0.05,305.22
O00909,P02014,5,380.63,0.1,1712.84
O00909,P03014,2,313.29,0.2,501.26
O00909,P03007,5,306.4,0.0,1532.0
O00909,P07005,2,202.12,0.0,404.24
O00910,P03008,2,214.51,0.0,429.02
O00911,P03001,5,309.6,0.15,1315.8
O00912,P07002,2,443.47,0.05,842.59
O00912,P02004,1,116.15,0.0,116.15
O00913,P05004,3,15.07,0.0,45.21
O00914,P02007,2,358.78,0.05,681.68
O00914,P03001,5,309.6,0.15,1315.8
O00914,P07006,1,408.63,0.15,347.34
O00914,P02011,1,459.11,0.05,436.15
O00915,P05011,5,38.44,0.1,172.98
O00915,P04014,2,183.5,0.15,311.95
O00915,P07008,1,23.13,0.0,23.13
O00915,P05004,2,15.07,0.1,27.13
O00916,P04004,4,317.82,0.2,1017.02
O00916,P03007,3,306.4,0.0,919.2
O00916,P05004,1,15.07,0.15,12.81
O00917,P07005,2,202.12,0.2,323.39
O00917,P02010,1,23.96,0.0,23.96
O00917,P03004,5,111.75,0.1,502.88
O00918,P07005,1,202.12,0.2,161.7
O00918,P04012,3,335.77,0.1,906.58
O00918,P07014,2,140.24,0.1,252.43
O00919,P03012,3,123.03,0.0,369.09
O00919,P05008,5,189.78,0.0,948.9
O00920,P03014,5,313.29,0.0,1566.45
O00920,P05001,1,274.32,0.0,274.32
O00920,P03005,2,79.01,0.0,158.02
O00920,P05007,1,196.51,0.0,196.51
O00921,P03003,4,14.41,0.2,46.11
O00921,P07002,1,443.47,0.1,399.12
O00922,P07007,1,239.33,0.0,239.33
O00923,P02011,4,459.11,0.0,1836.44
O00923,P06003,2,179.39,0.0,358.78
O00923,P07004,2,158.49,0.0,316.98
O00923,P05014,2,56.31,0.0,112.62
O00924,P06011,2,71.75,0.0,143.5
O00924,P04009,2,179.64,0.05,341.32
O00924,P04011,5,97.72,0.0,488.6
O00924,P01013,1,465.58,0.0,465.58
O00925,P03009,1,389.21,0.0,389.21
O00925,P07007,3,239.33,0.0,717.99
O00925,P01002,3,260.38,0.1,703.03
O00925,P05009,4,374.92,0.0,1499.68
O00926,P04006,1,360.68,0.0,360.68
O00926,P07003,5,161.22,0.0,806.1
O00927,P05008,5,189.78,0.1,854.01
O00927,P04015,5,476.93,0.0,2384.65
O00927,P05013,2,330.27,0.05,627.51
O00928,P03004,1,111.75,0.0,111.75
O00928,P02006,2,54.05,0.05,102.7
O00929,P07002,4,443.47,0.0,1773.88
O00929,P02003,4,45.39,0.0,181.56
O00930,P04006,1,360.68,0.1,324.61
O00930,P02012,1,238.87,0.0,238.87
O00931,P03005,4,79.01,0.0,316.04
O00931,P04006,3,360.68,0.05,1027.94
O00931,P03007,3,306.4,0.05,873.24
O00932,P03003,1,14.41,0.1,12.97
O00933,P04010,1,287.48,0.0,287.48
O00933,P05003,4,256.27,0.1,922.57
O00934,P05006,2,26.55,0.15,45.14
O00935,P07001,2,396.6,0.0,793.2
O00935,P06009,3,241.87,0.0,725.61
O00935,P02007,2,358.78,0.1,645.8
O00936,P03005,1,79.01,0.0,79.01
O00936,P01015,2,201.24,0.1,362.23
O00936,P05004,4,15.07,0.0,60.28
O00937,P07003,2,161.22,0.0,322.44
O00937,P02009,1,77.29,0.0,77.29
O00937,P04011,4,97.72,0.0,390.88
O00937,P07011,5,431.76,0.1,1942.92
O00938,P02011,4,459.11,0.0,1836.44
O00939,P05003,5,256.27,0.05,1217.28
O00939,P03012,4,123.03,0.05,467.51
O00940,P01005,2,84.35,0.05,160.26
O00940,P01003,4,66.72,0.0,266.88
O00940,P01001,2,357.14,0.05,678.57
O00940,P03008,3,214.51,0.0,643.53
O00941,P05002,2,394.27,0.0,788.54
O00941,P05009,1,374.92,0.05,356.17
O00942,P02011,1,459.11,0.0,459.11
O00942,P07009,4,325.22,0.0,1300.88
O00942,P05014,4,56.31,0.0,225.24
O00943,P02001,3,190.11,0.0,570.33
O00943,P01004,2,46.52,0.15,79.08
O00944,P05014,5,56.31,0.05,267.47
O00944,P01008,2,416.37,0.0,832.74
O00945,P01008,5,416.37,0.1,1873.66
O00946,P01002,4,260.38,0.05,989.44
O00946,P02013,4,416.4,0.1,1499.04
O00947,P06012,4,359.44,0.0,1437.76
O00948,P03010,4,122.63,0.0,490.52
O00948,P02004,5,116.15,0.15,493.64
O00949,P07012,5,28.66,0.0,143.3
O00949,P04006,1,360.68,0.0,360.68
O00950,P05013,4,330.27,0.1,1188.97
O00951,P02010,5,23.96,0.1,107.82
O00952,P04014,1,183.5,0.0,183.5
O00952,P02007,4,358.78,0.0,1435.12
O00952,P01004,4,46.52,0.0,186.08
O00952,P03013,2,321.28,0.15,546.18
O00953,P05006,4,26.55,0.0,106.2
O00954,P06012,3,359.44,0.0,1078.32
O00954,P04008,2,5.77,0.0,11.54
O00955,P07012,3,28.66,0.0,85.98
O00956,P04011,5,97.72,0.05,464.17
O00956,P02012,5,238.87,0.2,955.48
O00956,P02004,1,116.15,0.1,104.54
O00956,P02005,4,162.75,0.0,651.0
O00957,P06014,4,23.31,0.0,93.24
O00957,P02008,2,170.97,0.0,341.94
O00958,P03004,1,111.75,0.0,111.75
O00958,P03005,1,79.01,0.0,79.01
O00958,P07014,4,140.24,0.05,532.91
O00958,P03001,3,309.6,0.15,789.48
O00959,P05004,4,15.07,0.0,60.28
O00960,P05009,1,374.92,0.1,337.43
O00960,P06005,5,323.18,0.0,1615.9
O00961,P05013,3,330.27,0.0,990.81
O00962,P02012,3,238.87,0.0,716.61
O00963,P01002,3,260.38,0.05,742.08
O00964,P01010,2,455.7,0.0,911.4
O00965,P03002,5,453.4,0.1,2040.3
O00965,P06006,1,416.04,0.0,416.04
O00965,P04006,4,360.68,0.1,1298.45
O00966,P02003,3,45.39,0.1,122.55
O00966,P06003,3,179.39,0.0,538.17
O00967,P03015,1,36.09,0.05,34.29
O00967,P06005,1,323.18,0.15,274.7
O00967,P03012,3,123.03,0.0,369.09
O00967,P05007,3,196.51,0.0,589.53
O00968,P01006,5,227.41,0.1,1023.34
O00968,P07008,1,23.13,0.0,23.13
O00968,P07013,4,329.59,0.0,1318.36
O00968,P03014,5,313.29,0.0,1566.45
O00969,P04006,5,360.68,0.05,1713.23
O00969,P03013,3,321.28,0.15,819.26
O00969,P03005,1,79.01,0.0,79.01
O00970,P07007,1,239.33,0.05,227.36
O00970,P07012,4,28.66,0.0,114.64
O00970,P05007,2,196.51,0.1,353.72
O00970,P06014,3,23.31,0.15,59.44
O00971,P06011,3,71.75,0.1,193.72
O00972,P03007,2,306.4,0.0,612.8
O00972,P07012,2,28.66,0.2,45.86
O00973,P04006,4,360.68,0.05,1370.58
O00974,P03014,4,313.29,0.2,1002.53
O00974,P03001,4,309.6,0.0,1238.4
O00974,P05009,1,374.92,0.0,374.92
O00974,P05010,3,181.76,0.0,545.28
O00975,P01012,2,442.89,0.0,885.78
O00976,P03009,5,389.21,0.1,1751.44
O00976,P05009,3,374.92,0.15,956.05
O00976,P05003,3,256.27,0.0,768.81
O00977,P01006,3,227.41,0.15,579.9
O00977,P01005,5,84.35,0.0,421.75
O00977,P04002,2,252.42,0.0,504.84
O00977,P02001,3,190.11,0.0,570.33
O00978,P06013,4,472.08,0.2,1510.66
O00978,P06008,3,490.51,0.0,1471.53
O00978,P07012,3,28.66,0.0,85.98
O00979,P01005,3,84.35,0.0,253.05
O00979,P05008,4,189.78,0.05,721.16
O00980,P04015,5,476.93,0.1,2146.18
O00980,P07012,3,28.66,0.05,81.68
O00981,P03004,2,111.75,0.1,201.15
O00981,P01006,2,227.41,0.1,409.34
O00982,P03007,3,306.4,0.0,919.2
O00983,P02008,3,170.97,0.15,435.97
O00983,P02001,2,190.11,0.15,323.19
O00983,P07004,2,158.49,0.0,316.98
O00983,P04011,5,97.72,0.05,464.17
O00984,P07012,2,28.66,0.0,57.32
O00984,P07015,3,400.67,0.0,1202.01
O00984,P06001,4,379.56,0.0,1518.24
O00985,P05009,1,374.92,0.0,374.92
O00985,P05004,4,15.07,0.1,54.25
O00985,P02013,4,416.4,0.0,1665.6
O00986,P04002,3,252.42,0.0,757.26
O00986,P01015,2,201.24,0.0,402.48
O00986,P02013,1,416.4,0.05,395.58
O00986,P06004,5,172.58,0.0,862.9
O00987,P04014,3,183.5,0.0,550.5
O00987,P01011,4,409.27,0.15,1391.52
O00987,P07002,3,443.47,0.0,1330.41
O00988,P03008,1,214.51,0.15,182.33
O00988,P04002,4,252.42,0.1,908.71
O00988,P03007,1,306.4,0.05,291.08
O00988,P06008,2,490.51,0.05,931.97
O00989,P03008,4,214.51,0.0,858.04
O00989,P03005,5,79.01,0.0,395.05
O00989,P04009,2,179.64,0.0,359.28
O00990,P04008,3,5.77,0.1,15.58
O00990,P04003,1,270.35,0.0,270.35
O00990,P03005,5,79.01,0.05,375.3
O00991,P07003,3,161.22,0.0,483.66
O00991,P05015,2,293.04,0.2,468.86
O00992,P05009,4,374.92,0.0,1499.68
O00993,P06010,4,95.23,0.0,380.92
O00993,P01002,3,260.38,0.05,742.08
O00993,P01003,5,66.72,0.0,333.6
O00993,P05011,5,38.44,0.0,192.2
O00994,P06002,3,71.04,0.05,202.46
O00995,P07002,4,443.47,0.15,1507.8
O00995,P04011,3,97.72,0.1,263.84
O00996,P03004,3,111.75,0.0,335.25
O00996,P06008,3,490.51,0.2,1177.22
O00996,P05005,3,437.3,0.0,1311.9
O00997,P05001,5,274.32,0.0,1371.6
O00997,P06008,1,490.51,0.05,465.98
O00997,P01006,2,227.41,0.0,454.82
O00997,P01010,4,455.7,0.0,1822.8
O00998,P05015,2,293.04,0.0,586.08
O00998,P06005,4,323.18,0.05,1228.08
O00998,P05014,4,56.31,0.0,225.24
O00998,P04012,2,335.77,0.1,604.39
O00999,P01009,3,50.4,0.0,151.2
O00999,P03006,4,470.41,0.0,1881.64
O01000,P07012,5,28.66,0.0,143.3
O01000,P06013,4,472.08,0.0,1888.32
O01000,P05010,1,181.76,0.0,181.76
O01001,P06002,3,71.04,0.0,213.12
O01001,P07002,4,443.47,0.1,1596.49
O01001,P01002,2,260.38,0.0,520.76
